rodada,data,dia da semana,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,perdedor,arena,mandante_placar,visitante_placar,mandante_estado,visitante_estado,edição
18,2003-07-13,Domingo,16:00,Figueirense,Parana,,,,,Figueirense,Parana, Orlando Scarpelli,4,2,SC,PR,2003
18,2003-07-13,Domingo,16:00,Sao Caetano,Guarani,,,,,Guarani,Sao Caetano, Anacleto Campanella,0,2,SP,SP,2003
18,2003-07-13,Domingo,16:00,Fluminense,Sao Paulo,,,,,Sao Paulo,Fluminense, Maracanã,1,3,RJ,SP,2003
18,2003-07-13,Domingo,18:00,Gremio,Cruzeiro,,,,,Cruzeiro,Gremio, Olímpico,0,1,RS,MG,2003
18,2003-07-13,Domingo,18:00,Vitoria,Santos,,,,,Vitoria,Santos, Barradão,2,0,BA,SP,2003
19,2003-07-16,Quarta-feira,20:30,Flamengo,Fortaleza,,,,,Fortaleza,Flamengo, Maracanã,0,2,RJ,CE,2003
19,2003-07-16,Quarta-feira,20:30,Juventude,Figueirense,,,,,Figueirense,Juventude, Alfredo Jaconi,1,2,RS,SC,2003
19,2003-07-16,Quarta-feira,20:30,Bahia,Sao Caetano,,,,,Empate,Empate, Fonte Nova,0,0,BA,SP,2003
19,2003-07-16,Quarta-feira,20:30,Coritiba,Fluminense,,,,,Coritiba,Fluminense, Couto Pereira,3,0,PR,RJ,2003
19,2003-07-16,Quarta-feira,20:30,Guarani,Vitoria,,,,,Empate,Empate, Brinco de Ouro,2,2,SP,BA,2003
19,2003-07-16,Quarta-feira,20:30,Internacional,Atletico-MG,,,,,Empate,Empate, Beira Rio,3,3,RS,MG,2003
19,2003-07-16,Quarta-feira,21:40,Santos,Ponte Preta,,,,,Santos,Ponte Preta, Vila Belmiro,2,1,SP,SP,2003
19,2003-07-16,Quarta-feira,21:40,Cruzeiro,Vasco,,,,,Cruzeiro,Vasco, Mineirão,4,1,MG,RJ,2003
19,2003-07-16,Quarta-feira,21:40,Goias,Corinthians,,,,,Empate,Empate, Serra Dourada,1,1,GO,SP,2003
19,2003-07-17,Quinta-feira,20:30,Paysandu,Gremio,,,,,Empate,Empate, Mangueirão,1,1,PA,RS,2003
19,2003-07-17,Quinta-feira,20:30,Sao Paulo,Athletico-PR,,,,,Sao Paulo,Athletico-PR, Morumbi,2,0,SP,PR,2003
20,2003-07-19,Sábado,16:00,Fluminense,Santos,,,,,Santos,Fluminense,  Giulite Coutinho,1,4,RJ,SP,2003
20,2003-07-19,Sábado,16:00,Corinthians,Guarani,,,,,Corinthians,Guarani, Pacaembu,1,0,SP,SP,2003
20,2003-07-19,Sábado,16:00,Fortaleza,Atletico-MG,,,,,Fortaleza,Atletico-MG, Castelão,4,3,CE,MG,2003
20,2003-07-19,Sábado,18:00,Internacional,Figueirense,,,,,Internacional,Figueirense, Beira Rio,3,0,RS,SC,2003
20,2003-07-20,Domingo,16:00,Juventude,Paysandu,,,,,Juventude,Paysandu, Alfredo Jaconi,2,0,RS,PA,2003
20,2003-07-20,Domingo,16:00,Athletico-PR,Bahia,,,,,Athletico-PR,Bahia, Arena da Baixada,2,1,PR,BA,2003
20,2003-07-20,Domingo,16:00,Ponte Preta,Coritiba,,,,,Empate,Empate, Moisés Lucarelli,1,1,SP,PR,2003
20,2003-07-20,Domingo,16:00,Criciuma,Flamengo,,,,,Criciuma,Flamengo, Heriberto Hulse,4,3,SC,RJ,2003
20,2003-07-20,Domingo,16:00,Goias,Sao Caetano,,,,,Goias,Sao Caetano, Serra Dourada,2,1,GO,SP,2003
20,2003-07-20,Domingo,16:00,Vitoria,Sao Paulo,,,,,Sao Paulo,Vitoria, Barradão,0,2,BA,SP,2003
20,2003-07-20,Domingo,18:00,Cruzeiro,Parana,,,,,Cruzeiro,Parana, Mineirão,5,1,MG,PR,2003
20,2003-07-20,Domingo,18:00,Vasco,Gremio,,,,,Vasco,Gremio, São Januário,2,0,RJ,RS,2003
21,2003-07-23,Quarta-feira,20:30,Parana,Fortaleza,,,,,Parana,Fortaleza, Pinheirão,4,1,PR,CE,2003
21,2003-07-23,Quarta-feira,20:30,Atletico-MG,Juventude,,,,,Atletico-MG,Juventude, Mineirão,2,1,MG,RS,2003
21,2003-07-23,Quarta-feira,20:30,Paysandu,Cruzeiro,,,,,Paysandu,Cruzeiro, Mangueirão,3,0,PA,MG,2003
21,2003-07-23,Quarta-feira,20:30,Guarani,Athletico-PR,,,,,Guarani,Athletico-PR, Brinco de Ouro,1,0,SP,PR,2003
21,2003-07-23,Quarta-feira,21:40,Figueirense,Vasco,,,,,Empate,Empate, Orlando Scarpelli,0,0,SC,RJ,2003
21,2003-07-23,Quarta-feira,21:40,Santos,Goias,,,,,Empate,Empate, Vila Belmiro,3,3,SP,GO,2003
21,2003-07-23,Quarta-feira,21:40,Bahia,Corinthians,,,,,Empate,Empate, Fonte Nova,0,0,BA,SP,2003
21,2003-07-24,Quinta-feira,20:30,Coritiba,Vitoria,,,,,Empate,Empate, Couto Pereira,1,1,PR,BA,2003
21,2003-07-24,Quinta-feira,20:30,Gremio,Criciuma,,,,,Criciuma,Gremio, Olímpico,0,2,RS,SC,2003
21,2003-07-24,Quinta-feira,20:30,Flamengo,Internacional,,,,,Flamengo,Internacional, Maracanã,2,1,RJ,RS,2003
21,2003-07-24,Quinta-feira,20:30,Sao Caetano,Fluminense,,,,,Sao Caetano,Fluminense, Anacleto Campanella,2,0,SP,RJ,2003
21,2003-07-24,Quinta-feira,20:30,Sao Paulo,Ponte Preta,,,,,Ponte Preta,Sao Paulo, Morumbi,1,2,SP,SP,2003
22,2003-07-26,Sábado,16:00,Santos,Vasco,,,,,Santos,Vasco, Vila Belmiro,2,1,SP,RJ,2003
22,2003-07-26,Sábado,16:00,Goias,Atletico-MG,,,,,Empate,Empate, Serra Dourada,1,1,GO,MG,2003
22,2003-07-26,Sábado,16:00,Athletico-PR,Paysandu,,,,,Empate,Empate, Arena da Baixada,1,1,PR,PA,2003
22,2003-07-27,Domingo,09:00,Fortaleza,Ponte Preta,,,,,Ponte Preta,Fortaleza, Castelão,2,3,CE,SP,2003
22,2003-07-27,Domingo,16:00,Juventude,Fluminense,,,,,Juventude,Fluminense, Alfredo Jaconi,2,1,RS,RJ,2003
22,2003-07-27,Domingo,16:00,Flamengo,Sao Paulo,,,,,Empate,Empate, Maracanã,1,1,RJ,SP,2003
22,2003-07-27,Domingo,16:00,Criciuma,Coritiba,,,,,Coritiba,Criciuma, Heriberto Hulse,2,3,SC,PR,2003
22,2003-07-27,Domingo,16:00,Guarani,Figueirense,,,,,Guarani,Figueirense, Brinco de Ouro,3,0,SP,SC,2003
22,2003-07-27,Domingo,16:00,Vitoria,Parana,,,,,Parana,Vitoria, Barradão,0,3,BA,PR,2003
22,2003-07-27,Domingo,16:00,Corinthians,Gremio,,,,,Corinthians,Gremio, Pacaembu,1,0,SP,RS,2003
22,2003-07-27,Domingo,18:00,Cruzeiro,Bahia,,,,,Cruzeiro,Bahia, Mineirão,5,2,MG,BA,2003
22,2003-07-27,Domingo,18:00,Internacional,Sao Caetano,,,,,Empate,Empate, Beira Rio,0,0,RS,SP,2003
15,2003-07-30,Quarta-feira,20:30,Athletico-PR,Santos,,,,,Santos,Athletico-PR, Arena da Baixada,0,2,PR,SP,2003
15,2003-07-30,Quarta-feira,20:30,Goias,Ponte Preta,,,,,Empate,Empate, Serra Dourada,0,0,GO,SP,2003
19,2003-07-31,Quinta-feira,20:30,Parana,Criciuma,,,,,Parana,Criciuma, Pinheirão,2,1,PR,SC,2003
23,2003-08-02,Sábado,16:00,Fluminense,Cruzeiro,,,,,Empate,Empate,  Giulite Coutinho,2,2,RJ,MG,2003
23,2003-08-02,Sábado,16:00,Gremio,Santos,,,,,Gremio,Santos, Olímpico,2,0,RS,SP,2003
23,2003-08-02,Sábado,18:00,Sao Paulo,Internacional,,,,,Internacional,Sao Paulo, Morumbi,0,2,SP,RS,2003
23,2003-08-02,Sábado,18:00,Sao Caetano,Juventude,,,,,Empate,Empate, Anacleto Campanella,1,1,SP,RS,2003
23,2003-08-03,Domingo,16:00,Figueirense,Goias,,,,,Goias,Figueirense, Orlando Scarpelli,0,1,SC,GO,2003
23,2003-08-03,Domingo,16:00,Parana,Corinthians,,,,,Empate,Empate, Arena da Baixada,1,1,PR,SP,2003
23,2003-08-03,Domingo,16:00,Paysandu,Guarani,,,,,Paysandu,Guarani, Mangueirão,6,1,PA,SP,2003
23,2003-08-03,Domingo,16:00,Coritiba,Fortaleza,,,,,Empate,Empate, Couto Pereira,1,1,PR,CE,2003
23,2003-08-03,Domingo,16:00,Bahia,Criciuma,,,,,Empate,Empate, Fonte Nova,2,2,BA,SC,2003
23,2003-08-03,Domingo,16:00,Ponte Preta,Flamengo,,,,,Empate,Empate, Moisés Lucarelli,1,1,SP,RJ,2003
23,2003-08-03,Domingo,18:00,Vasco,Athletico-PR,,,,,Vasco,Athletico-PR, São Januário,2,1,RJ,PR,2003
23,2003-08-03,Domingo,18:00,Atletico-MG,Vitoria,,,,,Atletico-MG,Vitoria, Mineirão,1,0,MG,BA,2003
24,2003-08-06,Quarta-feira,20:30,Vitoria,Paysandu,,,,,Empate,Empate, Barradão,1,1,BA,PA,2003
24,2003-08-06,Quarta-feira,20:30,Athletico-PR,Parana,,,,,Athletico-PR,Parana, Arena da Baixada,1,0,PR,PR,2003
24,2003-08-06,Quarta-feira,20:30,Criciuma,Sao Caetano,,,,,Sao Caetano,Criciuma, Heriberto Hulse,0,1,SC,SP,2003
24,2003-08-06,Quarta-feira,20:30,Fortaleza,Fluminense,,,,,Fortaleza,Fluminense, Castelão,3,1,CE,RJ,2003
24,2003-08-06,Quarta-feira,20:30,Juventude,Ponte Preta,,,,,Empate,Empate, Alfredo Jaconi,0,0,RS,SP,2003
24,2003-08-06,Quarta-feira,21:40,Santos,Atletico-MG,,,,,Empate,Empate, Vila Belmiro,3,3,SP,MG,2003
24,2003-08-06,Quarta-feira,21:40,Goias,Vasco,,,,,Goias,Vasco, Serra Dourada,3,1,GO,RJ,2003
24,2003-08-06,Quarta-feira,21:40,Cruzeiro,Sao Paulo,,,,,Empate,Empate, Mineirão,1,1,MG,SP,2003
24,2003-08-07,Quinta-feira,15:00,Internacional,Coritiba,,,,,Internacional,Coritiba, Beira Rio,1,0,RS,PR,2003
24,2003-08-07,Quinta-feira,20:30,Flamengo,Bahia,,,,,Flamengo,Bahia, Maracanã,6,0,RJ,BA,2003
24,2003-08-07,Quinta-feira,20:30,Corinthians,Figueirense,,,,,Figueirense,Corinthians, Pacaembu,0,1,SP,SC,2003
24,2003-08-07,Quinta-feira,20:30,Guarani,Gremio,,,,,Guarani,Gremio, Brinco de Ouro,2,0,SP,RS,2003
25,2003-08-09,Sábado,16:00,Fluminense,Criciuma,,,,,Empate,Empate, Maracanã,1,1,RJ,SC,2003
25,2003-08-09,Sábado,16:00,Sao Caetano,Cruzeiro,,,,,Sao Caetano,Cruzeiro, Anacleto Campanella,2,0,SP,MG,2003
25,2003-08-09,Sábado,16:00,Parana,Santos,,,,,Santos,Parana, Couto Pereira,1,2,PR,SP,2003
25,2003-08-09,Sábado,18:00,Sao Paulo,Juventude,,,,,Sao Paulo,Juventude, Morumbi,3,1,SP,RS,2003
25,2003-08-10,Domingo,16:00,Paysandu,Goias,,,,,Empate,Empate, Mangueirão,2,2,PA,GO,2003
25,2003-08-10,Domingo,16:00,Ponte Preta,Internacional,,,,,Internacional,Ponte Preta, Moisés Lucarelli,1,4,SP,RS,2003
25,2003-08-10,Domingo,16:00,Coritiba,Flamengo,,,,,Coritiba,Flamengo, Couto Pereira,5,0,PR,RJ,2003
25,2003-08-10,Domingo,16:00,Atletico-MG,Corinthians,,,,,Corinthians,Atletico-MG, Mineirão,2,3,MG,SP,2003
25,2003-08-10,Domingo,16:00,Figueirense,Vitoria,,,,,Vitoria,Figueirense, Orlando Scarpelli,1,2,SC,BA,2003
25,2003-08-10,Domingo,16:00,Bahia,Fortaleza,,,,,Bahia,Fortaleza, Fonte Nova,1,0,BA,CE,2003
25,2003-08-10,Domingo,18:00,Vasco,Guarani,,,,,Empate,Empate, São Januário,0,0,RJ,SP,2003
25,2003-08-10,Domingo,18:00,Gremio,Athletico-PR,,,,,Empate,Empate, Olímpico,1,1,RS,PR,2003
26,2003-08-16,Sábado,16:00,Vasco,Vitoria,,,,,Vasco,Vitoria, São Januário,1,0,RJ,BA,2003
26,2003-08-16,Sábado,16:00,Bahia,Internacional,,,,,Internacional,Bahia, Fonte Nova,1,3,BA,RS,2003
26,2003-08-16,Sábado,16:00,Figueirense,Santos,,,,,Figueirense,Santos, Orlando Scarpelli,1,0,SC,SP,2003
26,2003-08-16,Sábado,16:00,Coritiba,Juventude,,,,,Coritiba,Juventude, Couto Pereira,1,0,PR,RS,2003
26,2003-08-16,Sábado,18:00,Atletico-MG,Athletico-PR,,,,,Athletico-PR,Atletico-MG, Mineirão,1,2,MG,PR,2003
26,2003-08-16,Sábado,18:00,Sao Paulo,Criciuma,,,,,Empate,Empate,  Santa Cruz,0,0,SP,SC,2003
26,2003-08-17,Domingo,16:00,Paysandu,Corinthians,,,,,Empate,Empate, Mangueirão,2,2,PA,SP,2003
26,2003-08-17,Domingo,16:00,Sao Caetano,Fortaleza,,,,,Sao Caetano,Fortaleza, Anacleto Campanella,3,0,SP,CE,2003
26,2003-08-17,Domingo,16:00,Ponte Preta,Cruzeiro,,,,,Cruzeiro,Ponte Preta, Moisés Lucarelli,1,3,SP,MG,2003
26,2003-08-17,Domingo,16:00,Parana,Guarani,,,,,Empate,Empate, Pinheirão,0,0,PR,SP,2003
26,2003-08-17,Domingo,16:00,Gremio,Goias,,,,,Goias,Gremio, Olímpico,0,1,RS,GO,2003
26,2003-08-17,Domingo,18:00,Fluminense,Flamengo,,,,,Flamengo,Fluminense, Maracanã,0,1,RJ,RJ,2003
27,2003-08-20,Quarta-feira,20:30,Flamengo,Sao Caetano,,,,,Flamengo,Sao Caetano, Maracanã,1,0,RJ,SP,2003
27,2003-08-20,Quarta-feira,20:30,Goias,Parana,,,,,Goias,Parana, Serra Dourada,1,0,GO,PR,2003
27,2003-08-20,Quarta-feira,20:30,Juventude,Bahia,,,,,Juventude,Bahia, Alfredo Jaconi,1,0,RS,BA,2003
27,2003-08-20,Quarta-feira,20:30,Cruzeiro,Coritiba,,,,,Empate,Empate, Mineirão,2,2,MG,PR,2003
27,2003-08-20,Quarta-feira,20:30,Athletico-PR,Figueirense,,,,,Figueirense,Athletico-PR, Arena da Baixada,1,2,PR,SC,2003
27,2003-08-20,Quarta-feira,20:30,Vitoria,Gremio,,,,,Vitoria,Gremio, Barradão,4,1,BA,RS,2003
27,2003-08-20,Quarta-feira,21:40,Santos,Paysandu,,,,,Santos,Paysandu, Vila Belmiro,2,0,SP,PA,2003
27,2003-08-20,Quarta-feira,21:40,Fortaleza,Sao Paulo,,,,,Sao Paulo,Fortaleza, Castelão,0,2,CE,SP,2003
27,2003-08-20,Quarta-feira,21:40,Corinthians,Vasco,,,,,Empate,Empate, Pacaembu,0,0,SP,RJ,2003
27,2003-08-21,Quinta-feira,15:00,Internacional,Fluminense,,,,,Fluminense,Internacional, Beira Rio,0,1,RS,RJ,2003
27,2003-08-21,Quinta-feira,20:30,Guarani,Atletico-MG,,,,,Empate,Empate, Brinco de Ouro,2,2,SP,MG,2003
27,2003-08-21,Quinta-feira,20:30,Criciuma,Ponte Preta,,,,,Criciuma,Ponte Preta, Heriberto Hulse,3,0,SC,SP,2003
28,2003-08-23,Sábado,16:00,Santos,Flamengo,,,,,Santos,Flamengo, Vila Belmiro,2,1,SP,RJ,2003
28,2003-08-23,Sábado,16:00,Athletico-PR,Fortaleza,,,,,Athletico-PR,Fortaleza, Arena da Baixada,3,1,PR,CE,2003
28,2003-08-23,Sábado,16:00,Goias,Cruzeiro,,,,,Goias,Cruzeiro, Serra Dourada,1,0,GO,MG,2003
28,2003-08-23,Sábado,18:00,Gremio,Sao Caetano,,,,,Empate,Empate, Olímpico,0,0,RS,SP,2003
28,2003-08-24,Domingo,16:00,Vasco,Sao Paulo,,,,,Vasco,Sao Paulo, São Januário,3,2,RJ,SP,2003
28,2003-08-24,Domingo,16:00,Paysandu,Ponte Preta,,,,,Paysandu,Ponte Preta, Mangueirão,3,2,PA,SP,2003
28,2003-08-24,Domingo,16:00,Parana,Fluminense,,,,,Parana,Fluminense,  Willie Davids,2,0,PR,RJ,2003
28,2003-08-24,Domingo,16:00,Vitoria,Juventude,,,,,Vitoria,Juventude, Barradão,3,0,BA,RS,2003
28,2003-08-24,Domingo,16:00,Guarani,Criciuma,,,,,Guarani,Criciuma, Brinco de Ouro,1,0,SP,SC,2003
28,2003-08-24,Domingo,16:00,Figueirense,Coritiba,,,,,Coritiba,Figueirense, Orlando Scarpelli,1,2,SC,PR,2003
28,2003-08-24,Domingo,18:00,Corinthians,Internacional,,,,,Corinthians,Internacional, Pacaembu,3,1,SP,RS,2003
28,2003-08-24,Domingo,18:00,Atletico-MG,Bahia,,,,,Atletico-MG,Bahia, Mineirão,1,0,MG,BA,2003
29,2003-08-30,Sábado,16:00,Fluminense,Gremio,,,,,Fluminense,Gremio,  Municipal Juiz de Fora,2,0,RJ,RS,2003
29,2003-08-30,Sábado,16:00,Fortaleza,Santos,,,,,Empate,Empate, Castelão,0,0,CE,SP,2003
29,2003-08-30,Sábado,16:00,Internacional,Vitoria,,,,,Vitoria,Internacional, Beira Rio,0,1,RS,BA,2003
29,2003-08-30,Sábado,18:00,Cruzeiro,Guarani,,,,,Cruzeiro,Guarani, Mineirão,4,1,MG,SP,2003
29,2003-08-30,Sábado,18:00,Sao Paulo,Paysandu,,,,,Sao Paulo,Paysandu,  Benedito Teixeira,1,0,SP,PA,2003
29,2003-08-31,Domingo,16:00,Sao Caetano,Vasco,,,,,Sao Caetano,Vasco, Anacleto Campanella,1,0,SP,RJ,2003
29,2003-08-31,Domingo,16:00,Juventude,Goias,,,,,Goias,Juventude, Alfredo Jaconi,0,2,RS,GO,2003
29,2003-08-31,Domingo,16:00,Flamengo,Corinthians,,,,,Flamengo,Corinthians, Maracanã,1,0,RJ,SP,2003
29,2003-08-31,Domingo,16:00,Bahia,Parana,,,,,Bahia,Parana, Fonte Nova,4,2,BA,PR,2003
29,2003-08-31,Domingo,16:00,Ponte Preta,Figueirense,,,,,Empate,Empate, Moisés Lucarelli,1,1,SP,SC,2003
29,2003-08-31,Domingo,18:00,Criciuma,Athletico-PR,,,,,Criciuma,Athletico-PR, Heriberto Hulse,2,0,SC,PR,2003
29,2003-08-31,Domingo,18:00,Coritiba,Atletico-MG,,,,,Empate,Empate, Couto Pereira,2,2,PR,MG,2003
30,2003-09-13,Sábado,16:00,Santos,Criciuma,,,,,Santos,Criciuma, Vila Belmiro,5,2,SP,SC,2003
30,2003-09-13,Sábado,16:00,Athletico-PR,Cruzeiro,,,,,Cruzeiro,Athletico-PR, Arena da Baixada,1,4,PR,MG,2003
30,2003-09-13,Sábado,18:00,Gremio,Bahia,,,,,Empate,Empate, Olímpico,1,1,RS,BA,2003
30,2003-09-13,Sábado,18:00,Corinthians,Fortaleza,,,,,Corinthians,Fortaleza, Pacaembu,2,0,SP,CE,2003
30,2003-09-14,Domingo,16:00,Vitoria,Flamengo,,,,,Vitoria,Flamengo, Barradão,1,0,BA,RJ,2003
30,2003-09-14,Domingo,16:00,Figueirense,Sao Paulo,,,,,Empate,Empate, Orlando Scarpelli,2,2,SC,SP,2003
30,2003-09-14,Domingo,16:00,Goias,Internacional,,,,,Goias,Internacional, Serra Dourada,3,1,GO,RS,2003
30,2003-09-14,Domingo,16:00,Paysandu,Sao Caetano,,,,,Paysandu,Sao Caetano, Mangueirão,1,0,PA,SP,2003
30,2003-09-14,Domingo,16:00,Guarani,Juventude,,,,,Guarani,Juventude, Brinco de Ouro,2,0,SP,RS,2003
30,2003-09-14,Domingo,16:00,Parana,Coritiba,,,,,Coritiba,Parana, Couto Pereira,2,3,PR,PR,2003
30,2003-09-14,Domingo,18:00,Vasco,Fluminense,,,,,Vasco,Fluminense, Maracanã,1,0,RJ,RJ,2003
30,2003-09-14,Domingo,18:00,Atletico-MG,Ponte Preta,,,,,Atletico-MG,Ponte Preta,  Independência,2,0,MG,SP,2003
31,2003-09-20,Sábado,16:00,Cruzeiro,Santos,,,,,Cruzeiro,Santos, Mineirão,3,0,MG,SP,2003
31,2003-09-20,Sábado,16:00,Coritiba,Gremio,,,,,Coritiba,Gremio, Couto Pereira,1,0,PR,RS,2003
31,2003-09-20,Sábado,16:00,Ponte Preta,Parana,,,,,Ponte Preta,Parana, Vila Belmiro,4,0,SP,PR,2003
31,2003-09-20,Sábado,18:00,Fluminense,Paysandu,,,,,Empate,Empate, Maracanã,1,1,RJ,PA,2003
31,2003-09-20,Sábado,18:00,Internacional,Guarani,,,,,Internacional,Guarani, Beira Rio,2,0,RS,SP,2003
31,2003-09-21,Domingo,16:00,Bahia,Vasco,,,,,Bahia,Vasco, Fonte Nova,3,0,BA,RJ,2003
31,2003-09-21,Domingo,16:00,Criciuma,Corinthians,,,,,Criciuma,Corinthians, Heriberto Hulse,1,0,SC,SP,2003
31,2003-09-21,Domingo,16:00,Fortaleza,Vitoria,,,,,Fortaleza,Vitoria,  Plácido Castelo,1,0,CE,BA,2003
31,2003-09-21,Domingo,16:00,Juventude,Athletico-PR,,,,,Juventude,Athletico-PR, Alfredo Jaconi,4,0,RS,PR,2003
31,2003-09-21,Domingo,16:00,Sao Caetano,Figueirense,,,,,Figueirense,Sao Caetano, Anacleto Campanella,0,2,SP,SC,2003
31,2003-09-21,Domingo,18:00,Sao Paulo,Atletico-MG,,,,,Empate,Empate, Morumbi,2,2,SP,MG,2003
31,2003-09-21,Domingo,18:00,Flamengo,Goias,,,,,Empate,Empate, Maracanã,1,1,RJ,GO,2003
32,2003-09-24,Quarta-feira,19:00,Athletico-PR,Internacional,,,,,Athletico-PR,Internacional, Arena da Baixada,2,1,PR,RS,2003
32,2003-09-24,Quarta-feira,20:30,Gremio,Ponte Preta,,,,,Empate,Empate, Olímpico,2,2,RS,SP,2003
32,2003-09-24,Quarta-feira,20:30,Goias,Fortaleza,,,,,Fortaleza,Goias, Serra Dourada,0,1,GO,CE,2003
32,2003-09-24,Quarta-feira,20:30,Paysandu,Bahia,,,,,Paysandu,Bahia, Mangueirão,4,0,PA,BA,2003
32,2003-09-24,Quarta-feira,20:30,Vitoria,Criciuma,,,,,Empate,Empate, Barradão,1,1,BA,SC,2003
32,2003-09-24,Quarta-feira,21:40,Guarani,Flamengo,,,,,Guarani,Flamengo, Brinco de Ouro,5,3,SP,RJ,2003
32,2003-09-24,Quarta-feira,21:40,Parana,Sao Paulo,,,,,Parana,Sao Paulo, Pinheirão,4,2,PR,SP,2003
32,2003-09-24,Quarta-feira,21:40,Santos,Juventude,,,,,Empate,Empate, Vila Belmiro,1,1,SP,RS,2003
32,2003-09-24,Quarta-feira,21:40,Corinthians,Cruzeiro,,,,,Cruzeiro,Corinthians, Pacaembu,0,1,SP,MG,2003
32,2003-09-25,Quinta-feira,20:30,Figueirense,Fluminense,,,,,Empate,Empate, Orlando Scarpelli,2,2,SC,RJ,2003
32,2003-09-25,Quinta-feira,20:30,Vasco,Coritiba,,,,,Vasco,Coritiba, São Januário,2,1,RJ,PR,2003
32,2003-09-25,Quinta-feira,20:30,Atletico-MG,Sao Caetano,,,,,Atletico-MG,Sao Caetano,  Independência,3,1,MG,SP,2003
33,2003-09-27,Sábado,16:00,Internacional,Santos,,,,,Internacional,Santos, Beira Rio,1,0,RS,SP,2003
33,2003-09-27,Sábado,16:00,Sao Paulo,Gremio,,,,,Sao Paulo,Gremio, Morumbi,3,1,SP,RS,2003
33,2003-09-27,Sábado,18:00,Flamengo,Athletico-PR,,,,,Flamengo,Athletico-PR, Maracanã,2,1,RJ,PR,2003
33,2003-09-28,Domingo,16:00,Cruzeiro,Vitoria,,,,,Cruzeiro,Vitoria, Mineirão,1,0,MG,BA,2003
33,2003-09-28,Domingo,16:00,Bahia,Figueirense,,,,,Empate,Empate, Fonte Nova,1,1,BA,SC,2003
33,2003-09-28,Domingo,16:00,Criciuma,Goias,,,,,Criciuma,Goias, Heriberto Hulse,1,0,SC,GO,2003
33,2003-09-28,Domingo,16:00,Fortaleza,Guarani,,,,,Fortaleza,Guarani, Presidente Vargas,3,0,CE,SP,2003
33,2003-09-28,Domingo,16:00,Juventude,Corinthians,,,,,Juventude,Corinthians, Alfredo Jaconi,6,1,RS,SP,2003
33,2003-09-28,Domingo,16:00,Ponte Preta,Vasco,,,,,Empate,Empate, Moisés Lucarelli,2,2,SP,RJ,2003
33,2003-09-28,Domingo,16:00,Sao Caetano,Parana,,,,,Sao Caetano,Parana, Anacleto Campanella,2,0,SP,PR,2003
33,2003-09-28,Domingo,18:00,Fluminense,Atletico-MG,,,,,Atletico-MG,Fluminense,  Giulite Coutinho,0,1,RJ,MG,2003
33,2003-09-28,Domingo,18:00,Coritiba,Paysandu,,,,,Coritiba,Paysandu, Couto Pereira,1,0,PR,PA,2003
34,2003-10-04,Sábado,16:00,Athletico-PR,Fluminense,,,,,Empate,Empate, Arena da Baixada,0,0,PR,RJ,2003
34,2003-10-04,Sábado,16:00,Paysandu,Internacional,,,,,Empate,Empate, Mangueirão,0,0,PA,RS,2003
34,2003-10-04,Sábado,16:00,Sao Caetano,Ponte Preta,,,,,Sao Caetano,Ponte Preta, Anacleto Campanella,1,0,SP,SP,2003
34,2003-10-04,Sábado,18:00,Gremio,Figueirense,,,,,Gremio,Figueirense, Olímpico,3,1,RS,SC,2003
34,2003-10-04,Sábado,18:00,Sao Paulo,Santos,,,,,Santos,Sao Paulo, Morumbi,1,2,SP,SP,2003
34,2003-10-05,Domingo,16:00,Vitoria,Corinthians,,,,,Corinthians,Vitoria, Barradão,1,2,BA,SP,2003
34,2003-10-05,Domingo,16:00,Goias,Bahia,,,,,Goias,Bahia, Serra Dourada,3,1,GO,BA,2003
34,2003-10-05,Domingo,16:00,Atletico-MG,Vasco,,,,,Atletico-MG,Vasco,  Independência,2,1,MG,RJ,2003
34,2003-10-05,Domingo,16:00,Juventude,Fortaleza,,,,,Empate,Empate, Alfredo Jaconi,2,2,RS,CE,2003
34,2003-10-05,Domingo,16:00,Guarani,Coritiba,,,,,Guarani,Coritiba, Brinco de Ouro,2,1,SP,PR,2003
34,2003-10-05,Domingo,18:00,Flamengo,Parana,,,,,Parana,Flamengo, Maracanã,0,3,RJ,PR,2003
34,2003-10-05,Domingo,18:00,Criciuma,Cruzeiro,,,,,Cruzeiro,Criciuma, Heriberto Hulse,1,3,SC,MG,2003
35,2003-10-08,Quarta-feira,19:00,Vasco,Juventude,,,,,Empate,Empate, Maracanã,1,1,RJ,RS,2003
35,2003-10-08,Quarta-feira,20:30,Fortaleza,Gremio,,,,,Empate,Empate, Castelão,2,2,CE,RS,2003
35,2003-10-08,Quarta-feira,20:30,Corinthians,Sao Caetano,,,,,Sao Caetano,Corinthians, Pacaembu,0,3,SP,SP,2003
35,2003-10-08,Quarta-feira,20:30,Coritiba,Goias,,,,,Coritiba,Goias, Couto Pereira,1,0,PR,GO,2003
35,2003-10-08,Quarta-feira,20:30,Ponte Preta,Athletico-PR,,,,,Empate,Empate, Moisés Lucarelli,2,2,SP,PR,2003
35,2003-10-08,Quarta-feira,21:40,Santos,Guarani,,,,,Empate,Empate, Vila Belmiro,1,1,SP,SP,2003
35,2003-10-08,Quarta-feira,21:40,Bahia,Sao Paulo,,,,,Bahia,Sao Paulo, Fonte Nova,3,0,BA,SP,2003
